,Unnamed: 0,DOI,adsorbent_hashkey,isotherm_file,temp_C,P_units,ads_units,CO2cap
6903,29748,10.1080/08927022.2011.602974,NIST-MATDB-770ed56e7968554d6e542250173b9c4f,10.108008927022.2011.602974.Isotherm17.json,25,bar,mmol/g,0.0005345825296224855
6904,29749,10.1080/08927022.2011.602974,NIST-MATDB-ef2e7a1950f7856f5ed1cb1446029559,10.108008927022.2011.602974.Isotherm18.json,25,bar,mmol/g,0.0005345825296224855
6905,29751,10.1080/08927022.2011.602974,NIST-MATDB-ca704ca161b3d372d991227664ebd1c2,10.108008927022.2011.602974.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
6906,29757,10.1080/08927022.2011.602974,NIST-MATDB-121099da5c9e0772a6f7a19e407c83ab,10.108008927022.2011.602974.Isotherm25.json,25,bar,mmol/g,0.0005345825296224855
6907,29758,10.1080/08927022.2011.602974,NIST-MATDB-121099da5c9e0772a6f7a19e407c83ab,10.108008927022.2011.602974.Isotherm26.json,25,bar,mmol/g,0.0005345825296224855
6908,29761,10.1080/08927022.2011.602974,NIST-MATDB-ca704ca161b3d372d991227664ebd1c2,10.108008927022.2011.602974.Isotherm29.json,25,bar,mmol/g,0.0005345825296224855
6909,29762,10.1080/08927022.2011.602974,NIST-MATDB-7eaaa346f9da8b5cbfb9f57acfe66a67,10.108008927022.2011.602974.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
6910,29763,10.1080/08927022.2011.602974,NIST-MATDB-ca704ca161b3d372d991227664ebd1c2,10.108008927022.2011.602974.Isotherm30.json,25,bar,mmol/g,0.0005345825296224855
6911,29766,10.1080/08927022.2011.602974,NIST-MATDB-7eaaa346f9da8b5cbfb9f57acfe66a67,10.108008927022.2011.602974.Isotherm33.json,25,bar,mmol/g,0.0005345825296224855
6912,29767,10.1080/08927022.2011.602974,NIST-MATDB-7eaaa346f9da8b5cbfb9f57acfe66a67,10.108008927022.2011.602974.Isotherm34.json,25,bar,mmol/g,0.0005345825296224855
6913,29770,10.1080/08927022.2011.602974,NIST-MATDB-4a1722bcb0f483f2834a69159a4706a0,10.108008927022.2011.602974.Isotherm37.json,25,bar,mmol/g,0.0005345825296224855
6914,29771,10.1080/08927022.2011.602974,NIST-MATDB-4a1722bcb0f483f2834a69159a4706a0,10.108008927022.2011.602974.Isotherm38.json,25,bar,mmol/g,0.0005345825296224855
6915,29773,10.1080/08927022.2011.602974,NIST-MATDB-4a1722bcb0f483f2834a69159a4706a0,10.108008927022.2011.602974.Isotherm4.json,25,bar,mmol/g,0.0005345825296224855
6916,29775,10.1080/08927022.2011.602974,NIST-MATDB-770ed56e7968554d6e542250173b9c4f,10.108008927022.2011.602974.Isotherm41.json,25,bar,mmol/g,0.0005345825296224855
6917,29776,10.1080/08927022.2011.602974,NIST-MATDB-770ed56e7968554d6e542250173b9c4f,10.108008927022.2011.602974.Isotherm42.json,25,bar,mmol/g,0.0005345825296224855
6918,29779,10.1080/08927022.2011.602974,NIST-MATDB-ef2e7a1950f7856f5ed1cb1446029559,10.108008927022.2011.602974.Isotherm45.json,25,bar,mmol/g,0.0005345825296224855
6919,29780,10.1080/08927022.2011.602974,NIST-MATDB-ef2e7a1950f7856f5ed1cb1446029559,10.108008927022.2011.602974.Isotherm46.json,25,bar,mmol/g,0.0005345825296224855
6920,29783,10.1080/08927022.2011.602974,NIST-MATDB-770ed56e7968554d6e542250173b9c4f,10.108008927022.2011.602974.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
6921,29784,10.1080/08927022.2011.602974,NIST-MATDB-ef2e7a1950f7856f5ed1cb1446029559,10.108008927022.2011.602974.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
6926,29818,10.1080/08927022.2015.1030645,NIST-MATDB-35b53eb4bbb4fc52422f90a2c0ea03e6,10.108008927022.2015.1030645.Isotherm11.json,30,bar,mmol/g,0.0005345825296224855
6931,29862,10.1080/10610278.2010.523119,NIST-MATDB-8b2d60ba90d1dcecb4e9470f32533561,10.108010610278.2010.523119.Isotherm1.json,0,bar,mmol/g,0.0005345825296224855
6932,29866,10.1080/15422119.2014.884507,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.108015422119.2014.884507.Isotherm1.json,25,bar,mmol/g,0.0005345825296224855
6933,29867,10.1080/15422119.2014.884507,NIST-MATDB-f29619ff5c27d34610393f9862631f0e,10.108015422119.2014.884507.Isotherm10.json,25,bar,mmol/g,0.0005345825296224855
6934,29868,10.1080/15422119.2014.884507,NIST-MATDB-0de383d5fc5eda62c8a23f3416d54e15,10.108015422119.2014.884507.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
6935,29869,10.1080/15422119.2014.884507,NIST-MATDB-3102f325379e4bf731fa80121719fc03,10.108015422119.2014.884507.Isotherm3.json,25,bar,mmol/g,0.0005345825296224855
6936,29870,10.1080/15422119.2014.884507,NIST-MATDB-852fae7fb74ed3889ef8a44656afcc1f,10.108015422119.2014.884507.Isotherm4.json,25,bar,mmol/g,0.0005345825296224855
6937,29871,10.1080/15422119.2014.884507,NIST-MATDB-9ab18a5aa1db0a6827d18e1707055261,10.108015422119.2014.884507.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
6938,29872,10.1080/15422119.2014.884507,NIST-MATDB-b80eb8fc1b6c3216445c9597ce593b01,10.108015422119.2014.884507.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
6939,29873,10.1080/15422119.2014.884507,NIST-MATDB-e1213dd6a685f8e7ceb99453a62dc5e8,10.108015422119.2014.884507.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
6940,29874,10.1080/15422119.2014.884507,NIST-MATDB-6e5bb0d119f95689ee56d359aba8a38d,10.108015422119.2014.884507.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
6941,29875,10.1080/15422119.2014.884507,NIST-MATDB-d477ed876588784da6d5ab8769eb5c1e,10.108015422119.2014.884507.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
6943,29906,10.1107/S2052520615022295,NIST-MATDB-5e8d36db7dd4baa35636898ed4dfd622,10.1107S2052520615022295.Isotherm1.json,0,bar,mmol/g,0.0005345825296224855
6949,29948,10.1126/science.1194237,NIST-MATDB-93b133f45c29fbe108be2f942c8d3bb3,10.1126science.1194237.Isotherm1.json,0,bar,mmol/g,0.0005345825296224855
6950,29954,10.1126/science.1194237,NIST-MATDB-93b133f45c29fbe108be2f942c8d3bb3,10.1126science.1194237.Isotherm7.json,0,bar,mmol/g,0.0005345825296224855
6959,30062,10.1155/2015/439382,NIST-MATDB-7cb7f2ebc677a987561f61f34f01f965,10.11552015439382.Isotherm10.json,21,bar,mmol/g,0.0005345825296224855
6960,30066,10.1155/2015/439382,NIST-MATDB-7cb7f2ebc677a987561f61f34f01f965,10.11552015439382.Isotherm14.json,21,bar,mmol/g,0.0005345825296224855
6961,30067,10.1155/2015/439382,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.11552015439382.Isotherm2.json,21,bar,mmol/g,0.0005345825296224855
6962,30068,10.1155/2015/439382,NIST-MATDB-1b85b1862d4e9cc2e0f46d0e2698ab79,10.11552015439382.Isotherm9.json,21,bar,mmol/g,0.0005345825296224855
6963,30112,10.1166/jnn.2014.8621,NIST-MATDB-71d6fc9e1d75f65e8a04544608290958,10.1166jnn.2014.8621.Isotherm3.json,0,bar,mmol/g,0.0005345825296224855
6964,30113,10.1166/jnn.2014.8621,NIST-MATDB-2dcd78762c5032d1b5b3a93ef6f898b5,10.1166jnn.2014.8621.Isotherm4.json,0,bar,mmol/g,0.0005345825296224855
6965,30114,10.1166/sam.2015.2137,NIST-MATDB-25d1befd753514f3817d47cddeb2011e,10.1166sam.2015.2137.Isotherm1.json,20,bar,mmol/g,0.0005345825296224855
6966,30115,10.1166/sam.2015.2137,NIST-MATDB-3339a3670a48af90b5e4bb4b17694aed,10.1166sam.2015.2137.Isotherm10.json,20,bar,mmol/g,0.0005345825296224855
6967,30116,10.1166/sam.2015.2137,NIST-MATDB-36fd1693b02e9593d371e53bc73478e2,10.1166sam.2015.2137.Isotherm11.json,20,bar,mmol/g,0.0005345825296224855
6968,30117,10.1166/sam.2015.2137,NIST-MATDB-36fd1693b02e9593d371e53bc73478e2,10.1166sam.2015.2137.Isotherm12.json,20,bar,mmol/g,0.0005345825296224855
6969,30121,10.1166/sam.2015.2137,NIST-MATDB-dcd0ffc01d247d59ad529f1c626e63e4,10.1166sam.2015.2137.Isotherm2.json,20,bar,mmol/g,0.0005345825296224855
6970,30122,10.1166/sam.2015.2137,NIST-MATDB-bae1f8fff9227c215409f291e47cb0b3,10.1166sam.2015.2137.Isotherm3.json,20,bar,mmol/g,0.0005345825296224855
6971,30123,10.1166/sam.2015.2137,NIST-MATDB-bae1f8fff9227c215409f291e47cb0b3,10.1166sam.2015.2137.Isotherm4.json,20,bar,mmol/g,0.0005345825296224855
6972,30128,10.1166/sam.2015.2137,NIST-MATDB-50b94c4253ab983024717bad7b6e5e5d,10.1166sam.2015.2137.Isotherm9.json,20,bar,mmol/g,0.0005345825296224855
6984,30178,10.1246/cl.150297,NIST-MATDB-f13f676ba9e94ef336cd35962e41bef8,10.1246cl.150297.Isotherm5.json,0,bar,mmol/g,0.0005345825296224855
6985,30179,10.1246/cl.150297,NIST-MATDB-086b920211419f05c4b3b5ca777a38d0,10.1246cl.150297.Isotherm6.json,20,bar,mmol/g,0.0005345825296224855
6986,30181,10.1246/cl.150297,NIST-MATDB-04cd704e6a570767b035e7c87bfaba89,10.1246cl.150297.Isotherm8.json,20,bar,mmol/g,0.0005345825296224855
6987,30186,10.1246/Cl.2011.1089,NIST-MATDB-9738b4c576b1cebef6546d13f5b2b2b8,10.1246Cl.2011.1089.Isotherm13.json,0,bar,mmol/g,0.0005345825296224855
6988,30187,10.1246/Cl.2011.1089,NIST-MATDB-edaa060e8bf42315ee173f0f417382ef,10.1246Cl.2011.1089.Isotherm14.json,0,bar,mmol/g,0.0005345825296224855
6989,30188,10.1246/Cl.2011.1089,NIST-MATDB-3f507573f2b30be2fd4a274e06605db7,10.1246Cl.2011.1089.Isotherm15.json,0,bar,mmol/g,0.0005345825296224855
6992,30229,10.1260/0263-6174.30.8-9.669,NIST-MATDB-4b6b8d075137440a74b43145829416ff,10.12600263-6174.30.8-9.669.Isotherm10.json,25,bar,mmol/g,0.0005345825296224855
6993,30230,10.1260/0263-6174.30.8-9.669,NIST-MATDB-4b6b8d075137440a74b43145829416ff,10.12600263-6174.30.8-9.669.Isotherm11.json,25,bar,mmol/g,0.0005345825296224855
6994,30234,10.1260/0263-6174.30.8-9.669,NIST-MATDB-7032b455c28a70ff55755d0dd9e17c8f,10.12600263-6174.30.8-9.669.Isotherm15.json,25,bar,mmol/g,0.0005345825296224855
6995,30235,10.1260/0263-6174.30.8-9.669,NIST-MATDB-7032b455c28a70ff55755d0dd9e17c8f,10.12600263-6174.30.8-9.669.Isotherm16.json,25,bar,mmol/g,0.0005345825296224855
6996,30236,10.1260/0263-6174.30.8-9.669,NIST-MATDB-7032b455c28a70ff55755d0dd9e17c8f,10.12600263-6174.30.8-9.669.Isotherm17.json,25,bar,mmol/g,0.0005345825296224855
6997,30241,10.1260/0263-6174.30.8-9.669,NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c,10.12600263-6174.30.8-9.669.Isotherm21.json,25,bar,mmol/g,0.0005345825296224855
6998,30242,10.1260/0263-6174.30.8-9.669,NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c,10.12600263-6174.30.8-9.669.Isotherm22.json,25,bar,mmol/g,0.0005345825296224855
6999,30243,10.1260/0263-6174.30.8-9.669,NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c,10.12600263-6174.30.8-9.669.Isotherm23.json,25,bar,mmol/g,0.0005345825296224855
7000,30244,10.1260/0263-6174.30.8-9.669,NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c,10.12600263-6174.30.8-9.669.Isotherm24.json,25,bar,mmol/g,0.0005345825296224855
7001,30245,10.1260/0263-6174.30.8-9.669,NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c,10.12600263-6174.30.8-9.669.Isotherm25.json,25,bar,mmol/g,0.0005345825296224855
7002,30246,10.1260/0263-6174.30.8-9.669,NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c,10.12600263-6174.30.8-9.669.Isotherm26.json,25,bar,mmol/g,0.0005345825296224855
7003,30247,10.1260/0263-6174.30.8-9.669,NIST-MATDB-2be3f76e89de64f04afef89ff9675060,10.12600263-6174.30.8-9.669.Isotherm27.json,25,bar,mmol/g,0.0005345825296224855
7004,30248,10.1260/0263-6174.30.8-9.669,NIST-MATDB-2be3f76e89de64f04afef89ff9675060,10.12600263-6174.30.8-9.669.Isotherm28.json,25,bar,mmol/g,0.0005345825296224855
7005,30249,10.1260/0263-6174.30.8-9.669,NIST-MATDB-2be3f76e89de64f04afef89ff9675060,10.12600263-6174.30.8-9.669.Isotherm29.json,25,bar,mmol/g,0.0005345825296224855
7006,30255,10.1260/0263-6174.30.8-9.669,NIST-MATDB-7032b455c28a70ff55755d0dd9e17c8f,10.12600263-6174.30.8-9.669.Isotherm5.json,25,bar,mmol/g,0.0005345825296224855
7007,30256,10.1260/0263-6174.30.8-9.669,NIST-MATDB-722edd8fe1a3a9be081c053f62f9607c,10.12600263-6174.30.8-9.669.Isotherm6.json,25,bar,mmol/g,0.0005345825296224855
7008,30257,10.1260/0263-6174.30.8-9.669,NIST-MATDB-2be3f76e89de64f04afef89ff9675060,10.12600263-6174.30.8-9.669.Isotherm7.json,25,bar,mmol/g,0.0005345825296224855
7009,30258,10.1260/0263-6174.30.8-9.669,NIST-MATDB-4b6b8d075137440a74b43145829416ff,10.12600263-6174.30.8-9.669.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
7010,30259,10.1260/0263-6174.30.8-9.669,NIST-MATDB-4b6b8d075137440a74b43145829416ff,10.12600263-6174.30.8-9.669.Isotherm9.json,25,bar,mmol/g,0.0005345825296224855
7011,30299,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm10.json,110,bar,mmol/g,0.0005345825296224855
7012,30300,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm11.json,150,bar,mmol/g,0.0005345825296224855
7013,30301,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm12.json,25,bar,mmol/g,0.0005345825296224855
7014,30302,10.1260/0263-6174.33.2.223,NIST-MATDB-1917d2227608ff7ebf5f5aea33cce853,10.126002636174.33.2.223.Isotherm13.json,25,bar,mmol/g,0.0005345825296224855
7015,30303,10.1260/0263-6174.33.2.223,NIST-MATDB-f53201e44deea41590ec147562de3a4a,10.126002636174.33.2.223.Isotherm14.json,25,bar,mmol/g,0.0005345825296224855
7016,30304,10.1260/0263-6174.33.2.223,NIST-MATDB-f53201e44deea41590ec147562de3a4a,10.126002636174.33.2.223.Isotherm15.json,25,bar,mmol/g,0.0005345825296224855
7017,30305,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm16.json,25,bar,mmol/g,0.0005345825296224855
7018,30306,10.1260/0263-6174.33.2.223,NIST-MATDB-bf63b8b2ef2646e6fbaa2ed1746485c9,10.126002636174.33.2.223.Isotherm17.json,25,bar,mmol/g,0.0005345825296224855
7019,30307,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm18.json,25,bar,mmol/g,0.0005345825296224855
7020,30308,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm19.json,25,bar,mmol/g,0.0005345825296224855
7021,30310,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm20.json,25,bar,mmol/g,0.0005345825296224855
7022,30311,10.1260/0263-6174.33.2.223,NIST-MATDB-22dabe1ec3aadcdd14a1be96e4a32fa5,10.126002636174.33.2.223.Isotherm21.json,25,bar,mmol/g,0.0005345825296224855
7023,30312,10.1260/0263-6174.33.2.223,NIST-MATDB-7cd87eb2a33b385e94374e603ec7f2b9,10.126002636174.33.2.223.Isotherm22.json,25,bar,mmol/g,0.0005345825296224855
7024,30313,10.1260/0263-6174.33.2.223,NIST-MATDB-7cd87eb2a33b385e94374e603ec7f2b9,10.126002636174.33.2.223.Isotherm23.json,25,bar,mmol/g,0.0005345825296224855
7025,30314,10.1260/0263-6174.33.2.223,NIST-MATDB-42cf34d95cc0da08b4adaf2054afe183,10.126002636174.33.2.223.Isotherm24.json,25,bar,mmol/g,0.0005345825296224855
7026,30315,10.1260/0263-6174.33.2.223,NIST-MATDB-22b6ec590500c59ec879ac18507fc807,10.126002636174.33.2.223.Isotherm25.json,25,bar,mmol/g,0.0005345825296224855
7027,30316,10.1260/0263-6174.33.2.223,NIST-MATDB-3074b9ace19d55b49f0263e263ac03c5,10.126002636174.33.2.223.Isotherm26.json,25,bar,mmol/g,0.0005345825296224855
7028,30317,10.1260/0263-6174.33.2.223,NIST-MATDB-0c12f27ce32545eeb24dc0ddca2dca18,10.126002636174.33.2.223.Isotherm27.json,25,bar,mmol/g,0.0005345825296224855
7029,30318,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm28.json,25,bar,mmol/g,0.0005345825296224855
7030,30319,10.1260/0263-6174.33.2.223,NIST-MATDB-98f7764bf540096c99cb3a6520a01d38,10.126002636174.33.2.223.Isotherm29.json,25,bar,mmol/g,0.0005345825296224855
7031,30321,10.1260/0263-6174.33.2.223,NIST-MATDB-60370668772b5fffacb420f9fec96c15,10.126002636174.33.2.223.Isotherm30.json,25,bar,mmol/g,0.0005345825296224855
7032,30322,10.1260/0263-6174.33.2.223,NIST-MATDB-98f7764bf540096c99cb3a6520a01d38,10.126002636174.33.2.223.Isotherm31.json,25,bar,mmol/g,0.0005345825296224855
7033,30323,10.1260/0263-6174.33.2.223,NIST-MATDB-60370668772b5fffacb420f9fec96c15,10.126002636174.33.2.223.Isotherm32.json,25,bar,mmol/g,0.0005345825296224855
7034,30324,10.1260/0263-6174.33.2.223,NIST-MATDB-50c9c931ceb01191dcd80b834bc142d7,10.126002636174.33.2.223.Isotherm33.json,25,bar,mmol/g,0.0005345825296224855
7035,30325,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm34.json,25,bar,mmol/g,0.0005345825296224855
7036,30330,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm8.json,25,bar,mmol/g,0.0005345825296224855
7037,30331,10.1260/0263-6174.33.2.223,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.126002636174.33.2.223.Isotherm9.json,70,bar,mmol/g,0.0005345825296224855
7043,30368,10.1590/s0104-66322013000400024,NIST-MATDB-e9c6470c64e6851a659f848cdc83c9c0,10.1590s010466322013000400024.Isotherm5.json,20,bar,mmol/g,0.0005345825296224855
7048,30376,10.2533/chimia.2015.248,NIST-MATDB-06098ad26ffed86c9ed1bfee5d35b10b,10.2533chimia.2015.248.Isotherm1.json,27,bar,mmol/g,0.0005345825296224855
7049,30377,10.2533/chimia.2015.248,NIST-MATDB-06098ad26ffed86c9ed1bfee5d35b10b,10.2533chimia.2015.248.Isotherm2.json,27,bar,mmol/g,0.0005345825296224855
7050,30378,10.2533/chimia.2015.248,NIST-MATDB-06098ad26ffed86c9ed1bfee5d35b10b,10.2533chimia.2015.248.Isotherm3.json,34,bar,mmol/g,0.0005345825296224855
7051,30379,10.2533/chimia.2015.248,NIST-MATDB-06098ad26ffed86c9ed1bfee5d35b10b,10.2533chimia.2015.248.Isotherm4.json,27,bar,mmol/g,0.0005345825296224855
7052,30380,10.2533/chimia.2015.248,NIST-MATDB-990b01499ef091486869090cf270efcc,10.2533chimia.2015.248.Isotherm5.json,40,bar,mmol/g,0.0005345825296224855
7053,30381,10.2533/chimia.2015.248,NIST-MATDB-990b01499ef091486869090cf270efcc,10.2533chimia.2015.248.Isotherm6.json,40,bar,mmol/g,0.0005345825296224855
7054,30382,10.2533/chimia.2015.248,NIST-MATDB-990b01499ef091486869090cf270efcc,10.2533chimia.2015.248.Isotherm7.json,40,bar,mmol/g,0.0005345825296224855
7055,30383,10.2533/chimia.2015.248,NIST-MATDB-990b01499ef091486869090cf270efcc,10.2533chimia.2015.248.Isotherm8.json,40,bar,mmol/g,0.0005345825296224855
7056,30416,10.3390/en81011531,NIST-MATDB-85fcc6055ba3ac2715a9d7ef6112cfa9,10.3390en81011531.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
7058,30420,10.3390/en9030189,NIST-MATDB-7c81afbf8f12d8eea290644848d46385,10.3390en9030189.Isotherm11.json,25,bar,mmol/g,0.0005345825296224855
7059,30421,10.3390/en9030189,NIST-MATDB-2505eaefa7cfdd83ff021d29f553b474,10.3390en9030189.Isotherm12.json,25,bar,mmol/g,0.0005345825296224855
7060,30422,10.3390/en9030189,NIST-MATDB-45aa7d469dd50de2831a050a62757979,10.3390en9030189.Isotherm13.json,25,bar,mmol/g,0.0005345825296224855
7061,30423,10.3390/en9030189,NIST-MATDB-45aa7d469dd50de2831a050a62757979,10.3390en9030189.Isotherm14.json,25,bar,mmol/g,0.0005345825296224855
7062,30424,10.3390/en9030189,NIST-MATDB-1b0372c0a348d0a85c11184f873f2892,10.3390en9030189.Isotherm15.json,25,bar,mmol/g,0.0005345825296224855
7063,30425,10.3390/en9030189,NIST-MATDB-8599871cd17b08ae7919e1260a35e914,10.3390en9030189.Isotherm16.json,25,bar,mmol/g,0.0005345825296224855
7064,30426,10.3390/en9030189,NIST-MATDB-99ef80e5d83870b3d92d1e7cc0055c90,10.3390en9030189.Isotherm17.json,25,bar,mmol/g,0.0005345825296224855
7065,30427,10.3390/en9030189,NIST-MATDB-2505eaefa7cfdd83ff021d29f553b474,10.3390en9030189.Isotherm18.json,25,bar,mmol/g,0.0005345825296224855
7066,30432,10.3390/en9030189,NIST-MATDB-8599871cd17b08ae7919e1260a35e914,10.3390en9030189.Isotherm22.json,25,bar,mmol/g,0.0005345825296224855
7067,30433,10.3390/en9030189,NIST-MATDB-7c81afbf8f12d8eea290644848d46385,10.3390en9030189.Isotherm23.json,25,bar,mmol/g,0.0005345825296224855
7068,30436,10.3390/en9030189,NIST-MATDB-99ef80e5d83870b3d92d1e7cc0055c90,10.3390en9030189.Isotherm26.json,25,bar,mmol/g,0.0005345825296224855
7069,30438,10.3390/en9030189,NIST-MATDB-7c81afbf8f12d8eea290644848d46385,10.3390en9030189.Isotherm28.json,25,bar,mmol/g,0.0005345825296224855
7070,30439,10.3390/en9030189,NIST-MATDB-8599871cd17b08ae7919e1260a35e914,10.3390en9030189.Isotherm29.json,25,bar,mmol/g,0.0005345825296224855
7071,30443,10.3390/en9030189,NIST-MATDB-2505eaefa7cfdd83ff021d29f553b474,10.3390en9030189.Isotherm32.json,25,bar,mmol/g,0.0005345825296224855
7072,30444,10.3390/en9030189,NIST-MATDB-2505eaefa7cfdd83ff021d29f553b474,10.3390en9030189.Isotherm33.json,25,bar,mmol/g,0.0005345825296224855
7073,30449,10.3390/en9030189,NIST-MATDB-99ef80e5d83870b3d92d1e7cc0055c90,10.3390en9030189.Isotherm38.json,25,bar,mmol/g,0.0005345825296224855
7074,30450,10.3390/en9030189,NIST-MATDB-7c81afbf8f12d8eea290644848d46385,10.3390en9030189.Isotherm39.json,25,bar,mmol/g,0.0005345825296224855
7075,30452,10.3390/en9030189,NIST-MATDB-8599871cd17b08ae7919e1260a35e914,10.3390en9030189.Isotherm40.json,25,bar,mmol/g,0.0005345825296224855
7177,30694,10.8888/01496395.2010.513360,NIST-MATDB-035dc75dddd00241bd76627f78cbef2d,10.888801496395.2010.513360.Isotherm1.json,30,bar,mmol/g,0.0005345825296224855
7178,30700,10.8888/j.cej.2011.01.096,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.8888j.cej.2011.01.096.isotherm4a.json,0,bar,mmol/g,0.0005345825296224855
7179,30701,10.8888/j.cej.2011.01.096,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.8888j.cej.2011.01.096.isotherm4b.json,25,bar,mmol/g,0.0005345825296224855
7180,30703,10.8888/Ja909263x,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.8888Ja909263x.Isotherm2.json,25,bar,mmol/g,0.0005345825296224855
7181,30710,10.8888/jp206959k,NIST-MATDB-991daf7313251e7e607e2bab2da57e33,10.8888jp206959k.Isotherm10.json,25,bar,mmol/g,0.0005345825296224855
7182,30711,10.8888/jp206959k,NIST-MATDB-b2dc02871a66ac38e4b195796cf3e00b,10.8888jp206959k.Isotherm17.json,25,bar,mmol/g,0.0005345825296224855
